image_name,tags
test_6428,partly_cloudy primary
test_6429,agriculture blow_down clear primary
test_6430,partly_cloudy
test_6431,clear primary
test_6432,cloudy
test_6433,cloudy
test_6434,clear primary
test_6435,clear primary
test_6436,clear primary water
test_6437,cloudy
test_6438,agriculture clear primary
test_6439,partly_cloudy primary
test_6440,agriculture clear primary
test_6441,clear primary
test_6442,agriculture clear cultivation primary
test_6443,clear primary
test_6444,agriculture clear primary
test_6445,clear primary
test_6446,clear primary
test_6447,agriculture bare_ground clear habitation primary road water
test_6448,agriculture clear habitation primary road
test_6449,agriculture clear primary road
test_6450,partly_cloudy primary
test_6451,clear primary
test_6452,clear primary
test_6453,agriculture clear primary road
test_6454,clear primary
test_6455,agriculture partly_cloudy primary water
test_6456,partly_cloudy primary
test_6457,agriculture clear primary road water
test_6458,agriculture clear primary road water
test_6459,haze primary
test_6460,clear primary water
test_6461,clear primary
test_6462,clear primary
test_6463,clear primary
test_6464,clear primary
test_6465,partly_cloudy primary
test_6466,agriculture clear cultivation primary
test_6467,clear primary
test_6468,blooming clear primary
test_6469,clear habitation primary road water
test_6470,artisinal_mine clear primary water
test_6471,clear primary
test_6472,clear primary
test_6473,clear primary water
test_6474,agriculture partly_cloudy primary road
test_6475,agriculture clear primary road water
test_6476,clear primary
test_6477,clear primary water
test_6478,agriculture partly_cloudy primary road water
test_6479,agriculture partly_cloudy primary
test_6480,agriculture clear cultivation primary
test_6481,haze primary
test_6482,partly_cloudy primary
test_6483,haze primary
test_6484,clear primary
test_6485,clear primary water
test_6486,partly_cloudy primary
test_6487,clear primary water
test_6488,clear primary
test_6489,clear primary road selective_logging water
test_6490,agriculture clear cultivation primary
test_6491,clear partly_cloudy primary
test_6492,agriculture clear primary road
test_6493,partly_cloudy primary
test_6494,clear primary
test_6495,haze primary
test_6496,clear primary
test_6497,cloudy water
test_6498,agriculture clear primary road
test_6499,partly_cloudy primary
test_6500,agriculture clear primary
test_6501,clear primary selective_logging
test_6502,agriculture primary water
test_6503,partly_cloudy primary water
test_6504,clear primary
test_6505,partly_cloudy primary water
test_6506,agriculture clear cultivation primary
test_6507,cloudy
test_6508,haze primary
test_6509,clear primary
test_6510,clear primary
test_6511,clear primary
test_6512,haze primary
test_6513,agriculture clear habitation primary road
test_6514,clear primary
test_6515,agriculture cultivation partly_cloudy primary
test_6516,haze primary water
test_6517,clear primary
test_6518,clear primary
test_6519,agriculture clear cultivation habitation primary
test_6520,clear primary
test_6521,partly_cloudy primary
test_6522,agriculture clear cultivation primary
test_6523,haze primary
test_6524,clear primary
test_6525,haze primary
test_6526,clear primary
test_6527,primary
test_6528,clear primary water
test_6529,cloudy
test_6530,agriculture clear habitation primary
test_6531,haze primary
test_6532,clear primary
test_6533,clear primary
test_6534,clear primary
test_6535,agriculture clear primary road
test_6536,primary
test_6537,clear primary
test_6538,agriculture cultivation partly_cloudy primary
test_6539,agriculture cultivation partly_cloudy primary
test_6540,agriculture clear primary road water
test_6541,agriculture clear habitation primary road water
test_6542,clear primary
test_6543,agriculture haze primary water
test_6544,agriculture habitation partly_cloudy primary road
test_6545,agriculture cultivation habitation partly_cloudy primary road
test_6546,clear primary
test_6547,blooming clear primary
test_6548,cultivation partly_cloudy primary
test_6549,clear primary
test_6550,clear primary
test_6551,agriculture clear cultivation primary
test_6552,clear primary
test_6553,artisinal_mine clear primary water
test_6554,partly_cloudy primary road water
test_6555,partly_cloudy primary
test_6556,clear primary
test_6557,clear primary
test_6558,clear primary
test_6559,partly_cloudy primary road water
test_6560,agriculture bare_ground clear primary water
test_6561,agriculture clear cultivation partly_cloudy primary
test_6562,clear primary
test_6563,clear primary water
test_6564,clear primary road water
test_6565,clear cultivation primary water
test_6566,haze primary water
test_6567,clear primary
test_6568,clear primary
test_6569,clear primary
test_6570,agriculture clear cultivation primary
test_6571,agriculture conventional_mine partly_cloudy primary road water
test_6572,clear primary
test_6573,agriculture clear primary
test_6574,partly_cloudy primary
test_6575,partly_cloudy primary road water
test_6576,agriculture partly_cloudy primary road
test_6577,clear primary
test_6578,agriculture cultivation partly_cloudy primary road water
test_6579,clear primary
test_6580,partly_cloudy primary road water
test_6581,clear primary water
test_6582,agriculture clear cultivation primary
test_6583,clear primary
test_6584,clear primary
test_6585,cloudy
test_6586,partly_cloudy primary
test_6587,clear primary
test_6588,agriculture clear primary road
test_6589,clear primary
test_6590,agriculture clear primary water
test_6591,primary
test_6592,clear primary
test_6593,cloudy
test_6594,partly_cloudy primary
test_6595,clear primary
test_6596,partly_cloudy primary
test_6597,partly_cloudy primary
test_6598,clear primary
test_6599,haze primary
test_6600,haze primary water
test_6601,agriculture clear habitation haze primary
test_6602,partly_cloudy primary
test_6603,agriculture partly_cloudy primary road
test_6604,clear primary
test_6605,agriculture clear cultivation primary road
test_6606,agriculture bare_ground clear road
test_6607,agriculture partly_cloudy primary
test_6608,blooming clear primary selective_logging
test_6609,clear primary
test_6610,clear primary
test_6611,agriculture clear primary water
test_6612,agriculture clear primary
test_6613,partly_cloudy primary road water
test_6614,clear primary
test_6615,clear primary
test_6616,clear primary
test_6617,agriculture clear primary
test_6618,agriculture clear cultivation primary
test_6619,clear primary water
test_6620,partly_cloudy primary
test_6621,agriculture partly_cloudy primary road
test_6622,clear habitation primary road water
test_6623,agriculture clear primary
test_6624,clear primary
test_6625,clear primary
test_6626,agriculture clear cultivation habitation primary
test_6627,clear cultivation primary water
test_6628,clear primary
test_6629,haze primary water
test_6630,clear primary
test_6631,partly_cloudy primary
test_6632,clear primary
test_6633,clear primary
test_6634,clear primary
test_6635,partly_cloudy primary water
test_6636,cloudy
test_6637,agriculture habitation partly_cloudy primary road
test_6638,agriculture clear cultivation habitation primary road
test_6639,clear primary
test_6640,clear primary
test_6641,clear habitation primary road water
test_6642,partly_cloudy primary
test_6643,clear primary
test_6644,partly_cloudy primary
test_6645,clear primary water
test_6646,partly_cloudy primary
test_6647,agriculture clear primary road
test_6648,clear primary water
test_6649,clear primary water
test_6650,clear primary
test_6651,clear primary
test_6652,agriculture clear primary
test_6653,agriculture clear primary
test_6654,agriculture clear habitation primary
test_6655,clear primary
test_6656,clear primary water
test_6657,agriculture clear habitation primary road water
test_6658,agriculture clear primary
test_6659,clear primary
test_6660,agriculture clear primary water
test_6661,clear primary
test_6662,clear primary
test_6663,haze primary
test_6664,haze
test_6665,agriculture clear cultivation primary
test_6666,partly_cloudy primary
test_6667,clear primary
test_6668,partly_cloudy primary
test_6669,clear primary water
test_6670,clear primary
test_6671,haze primary
test_6672,clear primary
test_6673,clear primary
test_6674,cloudy
test_6675,clear primary
test_6676,agriculture clear cultivation primary
test_6677,cloudy
test_6678,agriculture clear partly_cloudy primary road water
test_6679,partly_cloudy primary
test_6680,clear primary
test_6681,clear primary
test_6682,agriculture clear primary water
test_6683,agriculture partly_cloudy primary road
test_6684,agriculture clear primary water
test_6685,agriculture clear primary road
test_6686,haze primary
test_6687,haze primary
test_6688,clear primary
test_6689,partly_cloudy primary
test_6690,agriculture clear habitation primary road
test_6691,clear primary
test_6692,clear cultivation primary
test_6693,agriculture clear primary road
test_6694,cloudy
test_6695,agriculture cultivation habitation partly_cloudy primary road
test_6696,clear primary
test_6697,agriculture clear cultivation primary
test_6698,partly_cloudy primary
test_6699,clear primary
test_6700,agriculture clear primary road
test_6701,haze primary
test_6702,agriculture clear primary road water
test_6703,agriculture clear primary water
test_6704,partly_cloudy primary
test_6705,agriculture haze primary road water
test_6706,agriculture clear primary
test_6707,clear primary
test_6708,clear cultivation primary
test_6709,clear primary
test_6710,cloudy partly_cloudy
test_6711,clear primary
test_6712,agriculture haze primary road water
test_6713,clear primary water
test_6714,clear primary
test_6715,agriculture clear habitation primary road
test_6716,clear primary
test_6717,clear primary
test_6718,clear primary
test_6719,partly_cloudy primary
test_6720,artisinal_mine bare_ground clear conventional_mine primary road
test_6721,agriculture partly_cloudy primary road
test_6722,cloudy
test_6723,agriculture clear cultivation habitation primary
test_6724,clear primary
test_6725,clear primary
test_6726,clear primary
test_6727,partly_cloudy primary
