image_name,tags
test_3293,primary water partly_cloudy
test_3294,clear primary
test_3295,clear primary cultivation agriculture
test_3296,clear primary water cultivation agriculture road
test_3297,clear primary water partly_cloudy
test_3298,clear primary
test_3299,primary water haze partly_cloudy
test_3300,clear primary
test_3301,primary cloudy partly_cloudy
test_3302,clear primary water haze agriculture road
test_3303,clear primary
test_3304,clear primary habitation agriculture road
test_3305,clear primary
test_3306,clear primary agriculture
test_3307,clear primary
test_3308,clear primary water haze cultivation agriculture road
test_3309,clear primary cultivation habitation agriculture road
test_3310,clear primary water agriculture
test_3311,primary water partly_cloudy agriculture
test_3312,primary cloudy haze
test_3313,clear primary water agriculture road
test_3314,clear primary cloudy
test_3315,clear primary cultivation agriculture
test_3316,clear primary
test_3317,clear primary
test_3318,clear primary
test_3319,clear primary
test_3320,clear primary haze
test_3321,clear primary cultivation agriculture
test_3322,clear primary partly_cloudy
test_3323,clear primary water haze agriculture
test_3324,clear primary water partly_cloudy habitation agriculture road
test_3325,primary cloudy water partly_cloudy agriculture
test_3326,clear primary agriculture
test_3327,clear primary partly_cloudy
test_3328,clear primary
test_3329,primary cloudy partly_cloudy agriculture
test_3330,clear primary cultivation habitation agriculture road
test_3331,clear primary
test_3332,clear primary habitation bare_ground agriculture road
test_3333,clear primary water partly_cloudy habitation agriculture road
test_3334,clear primary cultivation habitation bare_ground agriculture road
test_3335,primary water partly_cloudy agriculture road
test_3336,clear primary water habitation agriculture road
test_3337,clear primary cloudy water
test_3338,primary water haze cultivation agriculture road
test_3339,clear primary
test_3340,primary haze
test_3341,clear primary
test_3342,clear primary cultivation partly_cloudy agriculture
test_3343,clear primary
test_3344,clear primary agriculture road
test_3345,clear primary
test_3346,clear primary water cultivation agriculture road
test_3347,clear primary
test_3348,primary partly_cloudy
test_3349,clear primary
test_3350,clear primary water haze agriculture road
test_3351,clear primary water agriculture road
test_3352,primary partly_cloudy habitation agriculture road
test_3353,clear primary
test_3354,clear primary water agriculture road
test_3355,clear primary water cultivation habitation agriculture road
test_3356,clear primary partly_cloudy
test_3357,clear primary water partly_cloudy agriculture road
test_3358,clear primary
test_3359,clear primary
test_3360,primary partly_cloudy agriculture road
test_3361,primary cloudy haze
test_3362,clear primary
test_3363,clear primary water agriculture
test_3364,clear primary agriculture
test_3365,primary partly_cloudy agriculture
test_3366,clear primary
test_3367,clear primary
test_3368,clear primary agriculture
test_3369,clear primary
test_3370,clear primary water cultivation agriculture road
test_3371,clear primary
test_3372,clear primary water partly_cloudy agriculture road
test_3373,clear primary
test_3374,primary partly_cloudy
test_3375,clear primary
test_3376,primary cloudy partly_cloudy agriculture road
test_3377,clear primary
test_3378,clear primary agriculture
test_3379,primary cloudy partly_cloudy
test_3380,clear primary water partly_cloudy habitation agriculture road
test_3381,clear primary
test_3382,primary partly_cloudy agriculture road
test_3383,clear primary water cultivation partly_cloudy habitation agriculture road
test_3384,cloudy
test_3385,clear primary
test_3386,primary cloudy water haze
test_3387,primary cloudy
test_3388,clear primary
test_3389,clear primary
test_3390,clear primary habitation bare_ground agriculture road
test_3391,cloudy haze
test_3392,clear primary
test_3393,clear primary habitation agriculture road
test_3394,primary partly_cloudy agriculture
test_3395,clear primary
test_3396,clear primary
test_3397,clear primary water
test_3398,clear primary
test_3399,clear primary
test_3400,clear primary water agriculture road
test_3401,clear primary water cultivation habitation agriculture road
test_3402,primary cultivation partly_cloudy habitation agriculture road
test_3403,clear primary water cultivation partly_cloudy agriculture road
test_3404,clear primary water habitation agriculture road
test_3405,clear primary habitation agriculture road
test_3406,clear primary agriculture
test_3407,clear primary
test_3408,clear primary partly_cloudy
test_3409,clear primary cultivation agriculture
test_3410,clear primary water cultivation agriculture
test_3411,clear primary agriculture road
test_3412,clear primary agriculture road
test_3413,primary partly_cloudy agriculture road
test_3414,clear primary water agriculture
test_3415,primary haze agriculture road
test_3416,primary partly_cloudy
test_3417,clear primary cultivation partly_cloudy habitation agriculture road
test_3418,clear primary
test_3419,clear primary
test_3420,clear primary
test_3421,clear primary
test_3422,clear primary water partly_cloudy agriculture road
test_3423,clear primary water cultivation agriculture
test_3424,clear primary
test_3425,primary haze
test_3426,clear primary water cultivation agriculture road selective_logging
test_3427,clear primary cultivation agriculture
test_3428,clear primary haze agriculture road
test_3429,clear primary
test_3430,clear primary water partly_cloudy agriculture road
test_3431,clear primary agriculture road
test_3432,clear primary
test_3433,clear primary cultivation agriculture
test_3434,clear primary cultivation agriculture road
test_3435,primary partly_cloudy
test_3436,cloudy haze
test_3437,clear primary
test_3438,clear primary
test_3439,primary partly_cloudy agriculture
test_3440,primary water partly_cloudy agriculture road
test_3441,clear primary
test_3442,clear primary water cultivation habitation agriculture road
test_3443,clear primary habitation agriculture road
test_3444,clear primary haze partly_cloudy agriculture
test_3445,clear primary
test_3446,clear primary
test_3447,clear primary water agriculture road
test_3448,clear primary partly_cloudy
test_3449,clear primary water partly_cloudy agriculture road
test_3450,clear primary water agriculture road
test_3451,clear primary water habitation agriculture road
test_3452,clear primary
test_3453,cloudy
test_3454,primary cloudy haze
test_3455,primary partly_cloudy agriculture road
test_3456,primary haze
test_3457,clear primary
test_3458,clear primary cultivation habitation agriculture road
test_3459,clear primary conventional_mine habitation agriculture road
test_3460,primary haze
test_3461,clear primary
test_3462,primary water haze agriculture road
test_3463,primary water partly_cloudy
test_3464,primary partly_cloudy agriculture road
test_3465,primary cloudy partly_cloudy
test_3466,primary water haze agriculture road
test_3467,clear primary water cultivation agriculture road
test_3468,clear primary water road
test_3469,primary water cultivation partly_cloudy agriculture
test_3470,primary partly_cloudy agriculture road
test_3471,clear primary
test_3472,clear primary water artisinal_mine agriculture
test_3473,clear primary
test_3474,primary partly_cloudy agriculture
test_3475,clear primary
test_3476,clear primary
test_3477,clear primary
test_3478,clear primary
test_3479,primary partly_cloudy agriculture
test_3480,clear primary
test_3481,clear primary agriculture road
test_3482,clear primary
test_3483,clear primary cultivation partly_cloudy agriculture
test_3484,clear primary
test_3485,clear primary
test_3486,primary partly_cloudy habitation agriculture road
test_3487,clear primary water haze
test_3488,clear primary
test_3489,clear primary
test_3490,clear primary
test_3491,primary partly_cloudy agriculture road
test_3492,clear primary cultivation agriculture
test_3493,primary cloudy haze
test_3494,clear primary habitation agriculture road
test_3495,clear primary
test_3496,clear primary cultivation partly_cloudy agriculture
test_3497,clear primary bare_ground agriculture road
test_3498,clear primary
test_3499,clear primary
test_3500,clear primary water cultivation
test_3501,clear primary
test_3502,primary partly_cloudy bare_ground agriculture road
test_3503,clear primary
test_3504,clear primary water partly_cloudy habitation agriculture road
test_3505,clear primary
test_3506,clear primary bare_ground agriculture
